Z,Atom,A,B,Value,Uncertainty,Method,Year,Citation,Links,Notes
20,Ca+,5P3/2,4D3/2,3.31,0.02,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,5P3/2,4D5/2,9.96,0.07,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,4F5/2,3D3/2,1.92,0.02,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,4F5/2,3D5/2,0.516,0.005,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,4F5/2,4D3/2,11.35,0.05,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,4F5/2,4D5/2,3.03,0.01,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,4F7/2,3D5/2,2.3,0.03,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,4F7/2,4D5/2,13.58,0.06,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6S1/2,4P1/2,0.582,0.001,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6S1/2,4P3/2,0.826,0.002,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6S1/2,5P1/2,4.356,0.003,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6S1/2,5P3/2,6.22,0.004,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,5D3/2,4P1/2,1.22,0.01,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,5D3/2,4P3/2,0.545,0.005,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,5D3/2,5P1/2,7.48,0.05,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,5D3/2,5P3/2,3.37,0.02,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,5D3/2,4F5/2,8.55,0.07,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,5D5/2,4P3/2,1.63,0.02,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,5D5/2,5P3/2,10.11,0.07,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,5D5/2,4F5/2,2.28,0.02,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,5D5/2,4F7/2,10.21,0.08,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6P1/2,4S1/2,0.085,0.001,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6P1/2,3D3/2,0.061,0.007,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6P1/2,5S1/2,0.082,0.002,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6P1/2,4D3/2,0.039,0.007,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6P1/2,6S1/2,10.49,0.01,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6P1/2,5D3/2,13.83,0.08,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6P3/2,4S1/2,0.112,0.001,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6P3/2,3D3/2,0.028,0.004,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6P3/2,3D5/2,0.08,0.01,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6P3/2,5S1/2,0.147,0.003,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6P3/2,4D3/2,0.022,0.002,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6P3/2,4D5/2,0.06,0.01,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6P3/2,6S1/2,14.82,0.02,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6P3/2,5D3/2,6.17,0.04,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6P3/2,5D5/2,18.54,0.11,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,5F5/2,3D3/2,1.192,0.007,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,5F5/2,3D5/2,0.319,0.002,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,5F5/2,4D3/2,0.288,0.001,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,5F5/2,4D5/2,0.075,0.001,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,5F5/2,5D3/2,19.2,0.11,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,5F5/2,5D5/2,5.14,0.03,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,5F7/2,3D5/2,1.428,0.009,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,5F7/2,4D5/2,0.334,0.003,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,5F7/2,5D5/2,22.97,0.13,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,7S1/2,4P1/2,0.318,0.001,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,7S1/2,4P3/2,0.451,0.001,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,7S1/2,5P1/2,1.106,0.001,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,7S1/2,5P3/2,1.568,0.002,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,7S1/2,6P1/2,7.363,0.005,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,7S1/2,6P3/2,10.507,0.006,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6D3/2,4P1/2,0.635,0.009,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6D3/2,4P3/2,0.283,0.003,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6D3/2,5P1/2,2.228,0.009,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6D3/2,5P3/2,0.997,0.003,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6D3/2,4F5/2,1.03,0.02,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6D3/2,6P1/2,11.31,0.08,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6D3/2,6P3/2,5.1,0.04,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6D3/2,5F5/2,16.77,0.12,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6D5/2,4P3/2,0.84,0.01,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6D5/2,5P3/2,2.99,0.01,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6D5/2,4F5/2,0.278,0.004,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6D5/2,4F7/2,1.24,0.02,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6D5/2,6P3/2,15.28,0.12,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6D5/2,5F5/2,4.47,0.03,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
20,Ca+,6D5/2,5F7/2,20.02,0.15,CCSDsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101381",https://doi.org/10.1016/j.adt.2020.101381,"Makred 'Recommended' in paper"
38,Sr+,5P1/2,5S1/2,3.09,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,5P1/2,4D3/2,3.102,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,5P3/2,5S1/2,4.367,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,5P3/2,4D3/2,1.378,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,5P3/2,4D5/2,4.173,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6S1/2,5P1/2,2.328,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6S1/2,5P3/2,3.433,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,5D3/2,5P1/2,4.288,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,5D3/2,5P3/2,1.977,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,5D5/2,5P3/2,5.898,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6P1/2,5S1/2,0.024,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6P1/2,4D3/2,0.076,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6P1/2,6S1/2,6.528,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6P1/2,5D3/2,8.55,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6P3/2,5S1/2,0.033,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6P3/2,4D3/2,0.05,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6P3/2,4D5/2,0.139,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6P3/2,6S1/2,9.179,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6P3/2,5D3/2,3.794,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6P3/2,5D5/2,11.442,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,4F7/2,4D5/2,3.51,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,4F7/2,5D5/2,14.61,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,4F5/2,4D3/2,2.901,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,4F5/2,4D5/2,0.785,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,4F5/2,5D3/2,12.205,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,4F5/2,5D5/2,3.267,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,7S1/2,5P1/2,0.641,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,7S1/2,5P3/2,0.92,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,7S1/2,6P1/2,4.767,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,7S1/2,6P3/2,6.997,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6D3/2,5P1/2,1.366,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6D3/2,5P3/2,0.612,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6D3/2,6P1/2,7.196,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6D3/2,6P3/2,3.332,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6D3/2,4F5/2,6.22,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6D5/2,5P3/2,1.841,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6D5/2,6P3/2,9.922,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6D5/2,4F7/2,7.368,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,6D5/2,4F5/2,1.648,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,7P1/2,5S1/2,0.063,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,7P1/2,4D3/2,0.043,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,7P1/2,6S1/2,0.187,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
38,Sr+,7P1/2,5D3/2,0.23,,CCSDpTsc,2021,"M. Kaur, D. F. Dar, B. K. Sahoo, B. Arora, At. Data Nuc. Data Tab. 137 (2021) 101420",https://doi.org/10.1016/j.adt.2020.101381,
